timestamp,cpu,ram,disk,network
2025-05-09 22:30:00,15.82,19.41,142653.75,145742.76
2025-05-09 22:31:00,21.27,28.63,78490.73,213283.46
2025-05-09 22:32:00,15.52,26.57,107787.64,203515.38
2025-05-09 22:33:00,16.02,26.51,82652.57,210319.77
2025-05-09 22:34:00,16.12,34.46,75273.24,123274.8
2025-05-09 22:35:00,22.21,58.69,129740.38,53261.33
2025-05-09 22:36:00,19.49,29.7,92747.85,169317.6
2025-05-09 22:37:00,15.52,52.79,107591.77,201582.34
2025-05-09 22:38:00,15.69,48.92,128328.47,287239.98
2025-05-09 22:39:00,14.51,45.93,44123.36,167314.49
2025-05-09 22:40:00,13.89,46.59,123114.77,229035.68
2025-05-09 22:41:00,15.48,43.68,89368.7,175322.61
2025-05-09 22:42:00,13.49,39.24,110514.22,252113.1
2025-05-09 22:43:00,15.45,33.02,124870.03,227015.16
2025-05-09 22:44:00,22.63,31.82,93192.92,149877.85
2025-05-09 22:45:00,23.92,39.79,55640.01,143905.24
2025-05-09 22:46:00,15.27,35.91,91791.63,262518.98
2025-05-09 22:47:00,24.6,39.15,143764.09,176926.48
2025-05-09 22:48:00,25.64,49.82,102725.69,180226.55
2025-05-09 22:49:00,21.63,29.7,89814.8,190867.26
2025-05-09 22:50:00,18.93,33.24,124826.45,124356.54
2025-05-09 22:51:00,21.53,60.3,95269.98,156837.42
2025-05-09 22:52:00,18.9,37.86,100136.12,227350.78
2025-05-09 22:53:00,22.72,53.09,92132.98,243468.06
2025-05-09 22:54:00,25.87,21.19,96600.94,199815.65
2025-05-09 22:55:00,17.85,48.42,97992.89,185719.03
2025-05-09 22:56:00,23.13,59.05,90019.18,103265.44
2025-05-09 22:57:00,17.15,48.54,106740.79,218556.82
2025-05-09 22:58:00,15.46,26.53,87549.09,311955.26
2025-05-09 22:59:00,17.67,31.27,86647.75,188712.76
2025-05-09 23:00:00,27.64,51.59,136420.88,132854.43
2025-05-09 23:01:00,14.23,35.91,110200.99,164625.82
2025-05-09 23:02:00,13.61,37.52,117984.95,204795.43
2025-05-09 23:03:00,14.24,38.58,95525.24,182057.15
2025-05-09 23:04:00,27.53,39.22,99886.9,177280.18
2025-05-09 23:05:00,26.9,45.62,130932.7,263908.7
2025-05-09 23:06:00,18.46,31.99,70976.29,237437.53
2025-05-09 23:07:00,13.98,30.09,117228.21,225910.69
2025-05-09 23:08:00,22.6,20.18,103469.71,264673.8
2025-05-09 23:09:00,20.7,36.8,94345.14,179970.54
2025-05-09 23:10:00,23.9,50.55,107778.66,1299318.74
2025-05-09 23:11:00,19.07,38.51,104011.4,191545.7
2025-05-09 23:12:00,22.46,33.82,77290.32,323421.48
2025-05-09 23:13:00,23.24,43.39,115795.66,139920.95
2025-05-09 23:14:00,14.52,37.41,88677.46,216757.65
2025-05-09 23:15:00,22.85,31.23,129557.79,193334.22
2025-05-09 23:16:00,21.73,94.1,133141.54,156195.52
2025-05-09 23:17:00,20.61,42.17,85545.14,231879.16
2025-05-09 23:18:00,19.57,51.25,127189.95,205822.89
2025-05-09 23:19:00,15.0,47.02,107506.5,242678.34
2025-05-09 23:20:00,27.28,30.42,101446.52,218469.46
2025-05-09 23:21:00,33.96,49.84,99180.66,228121.01
2025-05-09 23:22:00,8.92,51.0,120141.46,189318.28
2025-05-09 23:23:00,17.02,36.21,142057.18,198976.96
2025-05-09 23:24:00,24.19,36.35,100467.37,250346.05
2025-05-09 23:25:00,15.85,44.72,81200.11,242714.4
2025-05-09 23:26:00,25.14,40.75,116672.06,222348.02
2025-05-09 23:27:00,26.3,42.63,101855.89,227730.82
2025-05-09 23:28:00,17.91,25.92,109428.15,226629.93
2025-05-09 23:29:00,30.21,65.8,110775.57,227023.23
2025-05-09 23:30:00,15.4,55.44,108018.25,136797.82
2025-05-09 23:31:00,25.13,51.82,90164.15,228686.48
2025-05-09 23:32:00,24.15,42.37,79479.86,211466.92
2025-05-09 23:33:00,11.86,45.12,96423.8,234203.39
2025-05-09 23:34:00,28.0,50.76,118971.54,182712.19
2025-05-09 23:35:00,23.5,48.9,94897.34,235903.83
2025-05-09 23:36:00,21.62,58.4,95341.46,226360.1
2025-05-09 23:37:00,17.8,25.53,81948.61,216231.12
2025-05-09 23:38:00,22.19,30.32,132644.38,160528.29
2025-05-09 23:39:00,22.38,34.8,98291.93,175276.31
2025-05-09 23:40:00,21.63,34.05,77431.78,253052.62
2025-05-09 23:41:00,27.1,47.59,85949.61,345272.96
2025-05-09 23:42:00,20.85,21.91,114198.26,219374.86
2025-05-09 23:43:00,21.39,27.18,106080.71,230870.86
2025-05-09 23:44:00,22.39,40.31,102373.94,208496.19
2025-05-09 23:45:00,10.57,33.66,92734.9,140605.28
2025-05-09 23:46:00,15.31,24.38,92296.51,165623.34
2025-05-09 23:47:00,17.4,23.84,115031.99,191042.72
2025-05-09 23:48:00,22.71,52.33,119301.76,162382.32
2025-05-09 23:49:00,17.38,41.15,100576.53,143837.9
2025-05-09 23:50:00,24.56,47.74,75163.39,140547.54
2025-05-09 23:51:00,19.53,55.41,103292.61,129938.83
2025-05-09 23:52:00,14.72,57.6,101954.83,179145.71
2025-05-09 23:53:00,21.77,34.67,136409.13,267493.13
2025-05-09 23:54:00,17.67,45.9,117714.95,162580.8
2025-05-09 23:55:00,15.44,57.46,89710.43,161780.29
2025-05-09 23:56:00,23.15,50.95,77453.4,223294.78
2025-05-09 23:57:00,18.49,46.25,86919.45,213311.43
2025-05-09 23:58:00,32.39,25.91,95603.55,209807.42
2025-05-09 23:59:00,20.89,33.07,95626.02,169180.89
